"id","source","category_code","category_path","cpi_category","match_method","created_at"
13044,wolt,БАКАЛЕЯ / ШОКОЛАД/ПЕЧЕНЬЕ,БАКАЛЕЯ / ШОКОЛАД/ПЕЧЕНЬЕ,Шоколад,qwen,2026-07-07 23:58:00.221
13045,wolt,БАКАЛЕЯ / Энергетические_напитки,БАКАЛЕЯ / Энергетические_напитки,Энергетические напитки,qwen,2026-07-07 23:58:00.221
13046,wolt,БАКАЛЕЯ / Энергетические напитки,БАКАЛЕЯ / Энергетические напитки,Энергетические напитки,qwen,2026-07-07 23:58:00.221
13047,wolt,БЕЗАЛКОГОЛЬНЫЕ НАПИТКИ🥤 / ЭНЕРГЕТИКИ,БЕЗАЛКОГОЛЬНЫЕ НАПИТКИ🥤 / ЭНЕРГЕТИКИ,Энергетические напитки,qwen,2026-07-07 23:58:00.221
13048,wolt,БЕЗАЛКОГОЛЬНЫЕ НАПИТКИ🥤 / Энергетики,БЕЗАЛКОГОЛЬНЫЕ НАПИТКИ🥤 / Энергетики,Энергетические напитки,qwen,2026-07-07 23:58:00.221
13049,wolt,БЕЗАЛКОГОЛЬНЫЕ  НАПИТКИ🥤 / ЭНЕРГЕТИКИ ⚡️,БЕЗАЛКОГОЛЬНЫЕ  НАПИТКИ🥤 / ЭНЕРГЕТИКИ ⚡️,Энергетические напитки,qwen,2026-07-07 23:58:00.221
13050,wolt,БЕЗАЛКОГОЛЬНЫЕ НАПИТКИ 🧃 / Энергетики,БЕЗАЛКОГОЛЬНЫЕ НАПИТКИ 🧃 / Энергетики,Энергетические напитки,qwen,2026-07-07 23:58:00.221
13051,wolt,Безалкогольные напитки,Безалкогольные напитки,Энергетические напитки,qwen,2026-07-07 23:58:26.913
13052,wolt,Батончики,Батончики,Шоколад,qwen,2026-07-07 23:58:26.913
13053,wolt,Бакалея / гастро и сладости,Бакалея / гастро и сладости,Шоколад,qwen,2026-07-07 23:58:26.913
13054,wolt,"ВОДА, СОКИ, НАПИТКИ 🥤 / Энергетики","ВОДА, СОКИ, НАПИТКИ 🥤 / Энергетики",Энергетические напитки,qwen,2026-07-08 00:08:36.846
13055,wolt,"ВОДА, СОКИ, НАПИТКИ 🥤 / Энергетические напитки","ВОДА, СОКИ, НАПИТКИ 🥤 / Энергетические напитки",Энергетические напитки,qwen,2026-07-08 00:08:36.846
13056,wolt,ВОДА И НАПИТКИ🥤 / Энергетики,ВОДА И НАПИТКИ🥤 / Энергетики,Энергетические напитки,qwen,2026-07-08 00:08:36.846
13057,wolt,"ВОДА, СОКИ, НАПИТКИ / Энергетик","ВОДА, СОКИ, НАПИТКИ / Энергетик",Энергетические напитки,qwen,2026-07-08 00:08:36.846
13058,wolt,ВОДА И НАПИТКИ🥤 / Энергетические напитки,ВОДА И НАПИТКИ🥤 / Энергетические напитки,Энергетические напитки,qwen,2026-07-08 00:08:36.846
13059,wolt,ВОДА И НАПИТКИ / Энергетики,ВОДА И НАПИТКИ / Энергетики,Энергетические напитки,qwen,2026-07-08 00:08:36.846
13060,wolt,Вафли,Вафли,Шоколад,qwen,2026-07-08 00:09:32.013
13061,wolt,Вода и напитки / Энергетики,Вода и напитки / Энергетики,Энергетические напитки,qwen,2026-07-08 00:09:32.013
13062,wolt,"ГАСТРОНОМИЯ 🧀 / Деликатесы, закуски","ГАСТРОНОМИЯ 🧀 / Деликатесы, закуски",Шпроты в масле,qwen,2026-07-08 00:09:32.013
13063,wolt,ГАСТРОНОМИЯ 🧀 / Кондитерские изделия,ГАСТРОНОМИЯ 🧀 / Кондитерские изделия,Шоколад,qwen,2026-07-08 00:09:32.013
13064,wolt,ГАСТРОНОМИЯ / ДЕЛИКАТЕСЫ РЫБНЫЕ,ГАСТРОНОМИЯ / ДЕЛИКАТЕСЫ РЫБНЫЕ,Шпроты в масле,qwen,2026-07-08 00:09:32.013
13065,wolt,Вода и напитки / Энергетические напитки,Вода и напитки / Энергетические напитки,Энергетические напитки,qwen,2026-07-08 00:09:32.013
13066,wolt,"ГАСТРОНОМИЯ / ДЕЛИКАТЕСЫ РЫБНЫЕ, МОРЕПРОДУКТЫ","ГАСТРОНОМИЯ / ДЕЛИКАТЕСЫ РЫБНЫЕ, МОРЕПРОДУКТЫ",Шпроты в масле,qwen,2026-07-08 00:09:32.013
13067,wolt,"Вода, напитки / Энергетики, Спортивные напитки","Вода, напитки / Энергетики, Спортивные напитки",Энергетические напитки,qwen,2026-07-08 00:09:32.013
13068,wolt,"Вода, соки и напитки / Энергетические напитки","Вода, соки и напитки / Энергетические напитки",Энергетические напитки,qwen,2026-07-08 00:09:32.013
13069,wolt,ГАСТРОНОМИЯ / ЯЙЦА,ГАСТРОНОМИЯ / ЯЙЦА,Яйца,qwen,2026-07-08 00:09:32.013
13070,wolt,Волосатый шоколад 🍫,Волосатый шоколад 🍫,Шоколад,qwen,2026-07-08 00:09:32.013
13071,wolt,Вафельные рожки,Вафельные рожки,Шоколад,qwen,2026-07-08 00:09:32.013
13072,wolt,"ВЫПЕЧКА И ПИРОГИ / Торты, пирожные, десерты","ВЫПЕЧКА И ПИРОГИ / Торты, пирожные, десерты",Шоколад,qwen,2026-07-08 00:09:32.013
13073,wolt,ГАСТРОНОМИЯ🧀 / Шоколад,ГАСТРОНОМИЯ🧀 / Шоколад,Шоколад,qwen,2026-07-08 00:10:00.294
13074,wolt,ГАСТРОНОМИЯ 🫓 / ЯЙЦО,ГАСТРОНОМИЯ 🫓 / ЯЙЦО,Яйца,qwen,2026-07-08 00:10:00.294
13075,wolt,Газировка и лимонады,Газировка и лимонады,Энергетические напитки,qwen,2026-07-08 00:10:00.294
13076,wolt,ДЕСЕРТЫ / Выпечка,ДЕСЕРТЫ / Выпечка,Шоколад,qwen,2026-07-08 00:11:09.647
13077,wolt,ДЛЯ ВЫПЕЧКИ 🧁 / Выпечка с начинкой,ДЛЯ ВЫПЕЧКИ 🧁 / Выпечка с начинкой,Яблоки,qwen,2026-07-08 00:11:09.647
13078,wolt,"ДЕСЕРТЫ / Пирожное, рулеты и моти","ДЕСЕРТЫ / Пирожное, рулеты и моти",Ягоды замороженные,qwen,2026-07-08 00:11:09.647
13079,wolt,Готовая еда / Салаты и боулы,Готовая еда / Салаты и боулы,Яблоки,qwen,2026-07-08 00:11:09.647
13080,wolt,ДЛЯ ВЫПЕЧКИ / Ингредиенты для выпечки и десертов,ДЛЯ ВЫПЕЧКИ / Ингредиенты для выпечки и десертов,Яйца,qwen,2026-07-08 00:11:09.647
13081,wolt,Готовая еда / Напитки,Готовая еда / Напитки,Энергетические напитки,qwen,2026-07-08 00:11:09.647
13082,wolt,Готовая еда / Напитки Small,Готовая еда / Напитки Small,Энергетические напитки,qwen,2026-07-08 00:11:09.647
13083,wolt,ДЛЯ ВЫПЕЧКИ / Ингредиенты для выпечки и десертов,ДЛЯ ВЫПЕЧКИ / Ингредиенты для выпечки и десертов,Ягоды замороженные,qwen,2026-07-08 00:11:09.647
13084,wolt,Готовая еда / Основные блюда,Готовая еда / Основные блюда,Шпроты в масле,qwen,2026-07-08 00:11:09.647
13085,wolt,Готовая еда / Сэндвичи и круассаны,Готовая еда / Сэндвичи и круассаны,Яйца,qwen,2026-07-08 00:11:09.647
13086,wolt,ДЕСЕРТЫ / Торты,ДЕСЕРТЫ / Торты,Шоколад,qwen,2026-07-08 00:11:09.647
13087,wolt,ДЕСЕРТЫ🥧,ДЕСЕРТЫ🥧,Шоколад,qwen,2026-07-08 00:11:09.647
13088,wolt,ДЕСЕРТ ЗАМОРОЗКА ❄️,ДЕСЕРТ ЗАМОРОЗКА ❄️,Ягоды замороженные,qwen,2026-07-08 00:11:09.647
13089,wolt,ДИЕТИЧЕСКИЕ ПРОДУКТЫ🥗 / Веган продукты,ДИЕТИЧЕСКИЕ ПРОДУКТЫ🥗 / Веган продукты,Яблоки,qwen,2026-07-08 00:11:09.647
13090,wolt,Готовая еда / Салаты и закуски,Готовая еда / Салаты и закуски,Яблоки,qwen,2026-07-08 00:11:09.647
13091,wolt,ДЕТСКОЕ МЕНЮ 🧆 / ФРУКТОВОЕ ПЮРЕ,ДЕТСКОЕ МЕНЮ 🧆 / ФРУКТОВОЕ ПЮРЕ,Яблоки,qwen,2026-07-08 00:11:09.647
13092,wolt,Готовая еда / Торты и десерты,Готовая еда / Торты и десерты,Шоколад,qwen,2026-07-08 00:11:09.647
13093,wolt,ДИАБЕТИЧЕСКИЕ ПРОДУКТЫ / ДИАБЕТИЧЕСКАЯ БАКАЛЕЯ,ДИАБЕТИЧЕСКИЕ ПРОДУКТЫ / ДИАБЕТИЧЕСКАЯ БАКАЛЕЯ,Яйца,qwen,2026-07-08 00:11:09.647
13094,wolt,ДЛЯ ВЫПЕЧКИ 🧁 / Выпечка с начинкой,ДЛЯ ВЫПЕЧКИ 🧁 / Выпечка с начинкой,Ягоды замороженные,qwen,2026-07-08 00:11:09.647
13095,wolt,ДИЕТИЧЕСКИЕ ТОВАРЫ 🥬 / Сладости,ДИЕТИЧЕСКИЕ ТОВАРЫ 🥬 / Сладости,Ягоды замороженные,qwen,2026-07-08 00:11:09.647
13096,wolt,"Готовая еда / Сэндвичи, пицца","Готовая еда / Сэндвичи, пицца",Яйца,qwen,2026-07-08 00:11:09.647
13097,wolt,ДЕСЕРТ,ДЕСЕРТ,Шоколад,qwen,2026-07-08 00:11:09.647
13098,wolt,Готовая еда / Десерты,Готовая еда / Десерты,Шоколад,qwen,2026-07-08 00:11:09.647
13099,wolt,ДЕСЕРТЫ 🍫,ДЕСЕРТЫ 🍫,Шоколад,qwen,2026-07-08 00:11:09.647
13100,wolt,ДЕСЕРТЫ🧁,ДЕСЕРТЫ🧁,Шоколад,qwen,2026-07-08 00:11:09.647
13101,wolt,Готовая еда / Пироги и тарталетки,Готовая еда / Пироги и тарталетки,Яйца,qwen,2026-07-08 00:11:09.647
13102,wolt,ДЕЛИКАТЕСЫ🥓,ДЕЛИКАТЕСЫ🥓,Шпроты в масле,qwen,2026-07-08 00:11:09.647
13103,wolt,"ДЕСЕРТЫ / Пирожное, рулеты и моти","ДЕСЕРТЫ / Пирожное, рулеты и моти",Шоколад,qwen,2026-07-08 00:11:09.647
13104,wolt,"ДИАБЕТИЧЕСКИЕ ПРОДУКТЫ / ДИАБЕТИЧЕСКИЕ КОНФЕТЫ, ШОКОЛАД, ЛЕДЕНЦЫ","ДИАБЕТИЧЕСКИЕ ПРОДУКТЫ / ДИАБЕТИЧЕСКИЕ КОНФЕТЫ, ШОКОЛАД, ЛЕДЕНЦЫ",Шоколад,qwen,2026-07-08 00:11:09.647
13105,wolt,ДЕТСКОЕ ПИТАНИЕ 👶🏻 / Пюре,ДЕТСКОЕ ПИТАНИЕ 👶🏻 / Пюре,Яблоки,qwen,2026-07-08 00:11:09.647
13106,wolt,ДЕЛИКАТЕСЫ 🥓,ДЕЛИКАТЕСЫ 🥓,Шпроты в масле,qwen,2026-07-08 00:11:09.647
13107,wolt,Готовые завтраки,Готовые завтраки,Яйца,qwen,2026-07-08 00:11:09.647
13108,wolt,ДЕСЕРТЫ И ПЕРЕКУСЫ 🍰,ДЕСЕРТЫ И ПЕРЕКУСЫ 🍰,Шоколад,qwen,2026-07-08 00:11:09.647
13109,wolt,ДЛЯ ВЫПЕЧКИ / Ингредиенты для выпечки и десертов,ДЛЯ ВЫПЕЧКИ / Ингредиенты для выпечки и десертов,Шоколад,qwen,2026-07-08 00:11:09.647
13110,wolt,ДЕСЕРТЫ 🧁,ДЕСЕРТЫ 🧁,Шоколад,qwen,2026-07-08 00:11:09.647
13111,wolt,ДИЕТИЧЕСКИЕ ПРОДУКТЫ🥗 / Полезные напитки,ДИЕТИЧЕСКИЕ ПРОДУКТЫ🥗 / Полезные напитки,Энергетические напитки,qwen,2026-07-08 00:11:09.647
13112,wolt,ДЕСЕРТЫ🍰,ДЕСЕРТЫ🍰,Шоколад,qwen,2026-07-08 00:11:09.647
13113,wolt,ДЕСЕРТ ЗАМОРОЗКА ❄️,ДЕСЕРТ ЗАМОРОЗКА ❄️,Шоколад,qwen,2026-07-08 00:11:09.647
13114,wolt,ДЕЛИКАТЕСЫ / РАКООБРАЗНЫЕ🦐,ДЕЛИКАТЕСЫ / РАКООБРАЗНЫЕ🦐,Шпроты в масле,qwen,2026-07-08 00:11:09.647
13115,wolt,ДИЕТИЧЕСКИЕ ТОВАРЫ 🥬 / Сладости,ДИЕТИЧЕСКИЕ ТОВАРЫ 🥬 / Сладости,Шоколад,qwen,2026-07-08 00:11:09.647
13116,wolt,Готовая еда / Салаты,Готовая еда / Салаты,Яблоки,qwen,2026-07-08 00:11:09.647
13117,wolt,ДЕСЕРТЫ В БОКСАХ🎁,ДЕСЕРТЫ В БОКСАХ🎁,Шоколад,qwen,2026-07-08 00:11:09.647
13118,wolt,"ДЕСЕРТЫ🍰 ВКУСНЫЕ,КУПИТЕ ПЖ🥹","ДЕСЕРТЫ🍰 ВКУСНЫЕ,КУПИТЕ ПЖ🥹",Шоколад,qwen,2026-07-08 00:11:09.647
13119,wolt,ДЕСЕРТЫ / Торты,ДЕСЕРТЫ / Торты,Ягоды замороженные,qwen,2026-07-08 00:11:09.647
13120,wolt,ДЛЯ ВЫПЕЧКИ 🧁 / Выпечка с начинкой,ДЛЯ ВЫПЕЧКИ 🧁 / Выпечка с начинкой,Шоколад,qwen,2026-07-08 00:11:09.647
13121,wolt,ДЕСЕРТЫ 🍰,ДЕСЕРТЫ 🍰,Шоколад,qwen,2026-07-08 00:11:09.647
13122,wolt,ДЕЛИКАТЕСЫ / ДЕЛИКАТЕСЫ РЫБНЫЕ ФАСОВАНЫЕ,ДЕЛИКАТЕСЫ / ДЕЛИКАТЕСЫ РЫБНЫЕ ФАСОВАНЫЕ,Шпроты в масле,qwen,2026-07-08 00:11:09.647
13123,wolt,ДЛЯ ВЫПЕЧКИ / Ингредиенты для выпечки и десертов,ДЛЯ ВЫПЕЧКИ / Ингредиенты для выпечки и десертов,Яблоки,qwen,2026-07-08 00:11:09.647
13124,wolt,ДЕСЕРТЫ / Печенье,ДЕСЕРТЫ / Печенье,Шоколад,qwen,2026-07-08 00:11:09.647
13125,wolt,ДЕЛИКАТЕСЫ / ДЕЛИКАТЕСЫ РЫБНЫЕ ВЕСОВЫЕ,ДЕЛИКАТЕСЫ / ДЕЛИКАТЕСЫ РЫБНЫЕ ВЕСОВЫЕ,Шпроты в масле,qwen,2026-07-08 00:11:09.647
13126,wolt,Готовая еда / Завтраки,Готовая еда / Завтраки,Яйца,qwen,2026-07-08 00:11:09.647
13127,wolt,Готовая еда / Салаты и закуски,Готовая еда / Салаты и закуски,Шпроты в масле,qwen,2026-07-08 00:11:09.647
13128,wolt,ДЕСЕРТЫ БЕЗ ГЛЮТЕНА,ДЕСЕРТЫ БЕЗ ГЛЮТЕНА,Шоколад,qwen,2026-07-08 00:11:09.647
13129,wolt,ДЕСЕРТЫ,ДЕСЕРТЫ,Шоколад,qwen,2026-07-08 00:11:09.647
13130,wolt,ДЕСЕРТЫ В СТАКАНЧИКАХ🍨,ДЕСЕРТЫ В СТАКАНЧИКАХ🍨,Шоколад,qwen,2026-07-08 00:11:09.647
13131,wolt,ДЕСЕРТЫ 🍧,ДЕСЕРТЫ 🍧,Шоколад,qwen,2026-07-08 00:11:09.647
13132,wolt,Дубайский шоколад,Дубайский шоколад,Шоколад,qwen,2026-07-08 00:21:19.148
13133,wolt,ЕДА 🍽 / НАПИТКИ,ЕДА 🍽 / НАПИТКИ,Энергетические напитки,qwen,2026-07-08 00:21:19.148
13134,wolt,Дубайский шоколад 🍫,Дубайский шоколад 🍫,Шоколад,qwen,2026-07-08 00:21:19.148
13135,wolt,Завтраки / боулы,Завтраки / боулы,Яйца,qwen,2026-07-08 00:22:03.334
13136,wolt,"ЗАМОРОЖЕННЫЕ ЯГОДЫ, ОВОЩИ","ЗАМОРОЖЕННЫЕ ЯГОДЫ, ОВОЩИ",Ягоды замороженные,qwen,2026-07-08 00:22:03.334
13137,wolt,ЗАКУСКИ🥫 / Антипасти Casa Marrazzo,ЗАКУСКИ🥫 / Антипасти Casa Marrazzo,Шпроты в масле,qwen,2026-07-08 00:22:03.334
13176,wolt,ИКРА НАТУРАЛЬНАЯ 🔥,ИКРА НАТУРАЛЬНАЯ 🔥,Шпроты в масле,qwen,2026-07-08 00:24:14.450
13138,wolt,"ЗАМОРОЖЕННЫЕ ПРОДУКТЫ / ОВОЩИ, ЯГОДЫ ЗАМОРОЖЕННЫЕ","ЗАМОРОЖЕННЫЕ ПРОДУКТЫ / ОВОЩИ, ЯГОДЫ ЗАМОРОЖЕННЫЕ",Ягоды замороженные,qwen,2026-07-08 00:22:03.334
13139,wolt,ЗАМОРОЖЕННАЯ ПРОДУКЦИЯ 🥟 / Ягоды,ЗАМОРОЖЕННАЯ ПРОДУКЦИЯ 🥟 / Ягоды,Ягоды замороженные,qwen,2026-07-08 00:22:03.334
13140,wolt,ЗАМОРОЖЕННЫЕ ЯГОДЫ,ЗАМОРОЖЕННЫЕ ЯГОДЫ,Ягоды замороженные,qwen,2026-07-08 00:22:03.334
13141,wolt,ЗАМОРОЖЕННЫЕ ПРОДУКТЫ / Фрукты и ягоды,ЗАМОРОЖЕННЫЕ ПРОДУКТЫ / Фрукты и ягоды,Яблоки,qwen,2026-07-08 00:22:03.334
13142,wolt,ЗАКУСКИ🥫 / СОУСЫ и БАЛЬЗАМИК UMAMI,ЗАКУСКИ🥫 / СОУСЫ и БАЛЬЗАМИК UMAMI,Шпроты в масле,qwen,2026-07-08 00:22:03.334
13143,wolt,ЗДОРОВЫЙ ОБРАЗ ЖИЗНИ / Вода и напитки,ЗДОРОВЫЙ ОБРАЗ ЖИЗНИ / Вода и напитки,Энергетические напитки,qwen,2026-07-08 00:22:03.334
13144,wolt,Завтраки,Завтраки,Яйца,qwen,2026-07-08 00:22:03.334
13145,wolt,"ЗАМОРОЖЕННЫЕ ПРОДУКТЫ / ОВОЩИ, ФРУКТЫ, ЯГОДЫ ЗАМОРОЖЕННЫЕ","ЗАМОРОЖЕННЫЕ ПРОДУКТЫ / ОВОЩИ, ФРУКТЫ, ЯГОДЫ ЗАМОРОЖЕННЫЕ",Яблоки,qwen,2026-07-08 00:22:03.334
13146,wolt,ЗАМОРОЗКА / ЗАМОРОЖЕННЫЕ ФРУКТЫ И ЯГОДЫ,ЗАМОРОЗКА / ЗАМОРОЖЕННЫЕ ФРУКТЫ И ЯГОДЫ,Яблоки,qwen,2026-07-08 00:22:03.334
13147,wolt,ЗАМОРОЖЕННАЯ ПРОДУКЦИЯ 🥟 / Фрукты и ягоды,ЗАМОРОЖЕННАЯ ПРОДУКЦИЯ 🥟 / Фрукты и ягоды,Яблоки,qwen,2026-07-08 00:22:03.334
13148,wolt,ЗАКУСКИ🥫 / Антипасти Plaza del Sol,ЗАКУСКИ🥫 / Антипасти Plaza del Sol,Шпроты в масле,qwen,2026-07-08 00:22:03.334
13149,wolt,ЗАКУСКИ🥫 / ЗАКУСКИ ALICOS,ЗАКУСКИ🥫 / ЗАКУСКИ ALICOS,Шпроты в масле,qwen,2026-07-08 00:22:03.334
13150,wolt,"ЗАМОРОЖЕННЫЕ ПРОДУКТЫ / ОВОЩИ, ФРУКТЫ ЗАМАРОЖЕННЫЕ","ЗАМОРОЖЕННЫЕ ПРОДУКТЫ / ОВОЩИ, ФРУКТЫ ЗАМАРОЖЕННЫЕ",Яблоки,qwen,2026-07-08 00:22:03.334
